Depth_m,qt_MPa,fs_kPa,u2_kPa,FR_percent,qt_bar,fs_bar,Fr_percent,robertson_zone,soil_type
10.855,27.2849,197.04,69.5,0.7221576769568515,272.849,1.9704,0.7221576769568516,10,Gravelly sand
10.865,27.4259,196.496,69.5,0.7164614470263511,274.259,1.96496,0.7164614470263511,10,Gravelly sand
10.875,27.5749,196.323,69.5,0.7119626907078539,275.749,1.96323,0.7119626907078539,10,Gravelly sand
10.885,27.7159,196.294,69.5,0.7082360666620965,277.159,1.9629400000000001,0.7082360666620965,10,Gravelly sand
10.895,27.8819,196.442,69.5,0.7045502637912051,278.819,1.96442,0.704550263791205,10,Gravelly sand
10.905,28.085040000000003,197.151,70.2,0.7019787046769382,280.85040000000004,1.97151,0.7019787046769383,10,Gravelly sand
10.916,28.28116,197.867,70.8,0.6996424474809377,282.8116,1.97867,0.6996424474809377,10,Gravelly sand
10.924,28.45916,198.671,70.8,0.6980915810586117,284.5916,1.98671,0.6980915810586117,10,Gravelly sand
10.934,28.61516,199.888,70.8,0.6985388164874843,286.1516,1.99888,0.6985388164874843,10,Gravelly sand
10.944,28.79116,201.3,70.8,0.6991729405831513,287.9116,2.013,0.6991729405831512,10,Gravelly sand
10.954,28.92216,202.558,70.8,0.7003557134045313,289.2216,2.0255799999999997,0.7003557134045312,10,Gravelly sand
10.964,29.04116,203.55,70.8,0.7009017546131078,290.4116,2.0355000000000003,0.7009017546131078,10,Gravelly sand
10.975,29.16216,205.285,70.8,0.7039430549726083,291.6216,2.05285,0.7039430549726082,10,Gravelly sand
10.985,29.28816,206.78,70.8,0.7060190875766863,292.8816,2.0678,0.7060190875766864,10,Gravelly sand
10.995,29.37016,207.827,70.8,0.7076127607067854,293.7016,2.07827,0.7076127607067854,10,Gravelly sand
11.005,29.422320000000003,209.112,71.6,0.7107257347483134,294.2232,2.09112,0.7107257347483135,10,Gravelly sand
11.015,29.40526,210.459,71.3,0.7157188883893563,294.0526,2.10459,0.7157188883893562,10,Gravelly sand
11.025,29.42716,211.609,70.8,0.7190941973333479,294.27160000000003,2.1160900000000002,0.7190941973333478,10,Gravelly sand
11.036,29.38516,212.645,70.8,0.7236475826573686,293.85159999999996,2.12645,0.7236475826573687,10,Gravelly sand
11.045,29.37016,212.892,70.8,0.724858155352235,293.7016,2.12892,0.7248581553522351,10,Gravelly sand
11.056,29.31816,212.702,70.8,0.7254957337022514,293.1816,2.12702,0.7254957337022514,10,Gravelly sand
11.066,29.27116,212.346,70.8,0.7254444306272795,292.7116,2.12346,0.7254444306272797,10,Gravelly sand
11.077,29.21216,211.703,70.8,0.7247084775655069,292.1216,2.11703,0.724708477565507,10,Gravelly sand
11.086,29.16516,211.052,70.8,0.7236442385366649,291.65160000000003,2.1105199999999997,0.7236442385366648,10,Gravelly sand
11.096,29.18716,210.458,70.8,0.7210636457949318,291.8716,2.10458,0.7210636457949317,10,Gravelly sand
11.107,29.24116,209.965,70.8,0.7180460693077839,292.4116,2.09965,0.7180460693077839,10,Gravelly sand
11.117,29.31316,209.466,70.8,0.714580072568089,293.1316,2.09466,0.714580072568089,10,Gravelly sand
11.127,29.39516,209.156,70.8,0.7115321025638235,293.9516,2.09156,0.7115321025638235,10,Gravelly sand
11.137,29.50616,208.904,70.8,0.7080013122683535,295.0616,2.08904,0.7080013122683534,10,Gravelly sand
11.147,29.6423,208.645,71.5,0.7038758800767821,296.423,2.08645,0.7038758800767821,10,Gravelly sand
11.158,29.77642,209.206,72.1,0.7025894986704244,297.7642,2.09206,0.7025894986704244,10,Gravelly sand
11.168,29.93242,210.323,72.1,0.7026595243551975,299.3242,2.10323,0.7026595243551974,10,Gravelly sand
11.178,30.10842,211.759,72.1,0.7033215293263478,301.0842,2.11759,0.7033215293263478,10,Gravelly sand
11.187,30.28642,213.257,72.1,0.7041340640458662,302.8642,2.13257,0.7041340640458661,10,Gravelly sand
11.197,30.45942,214.664,72.1,0.7047540629467007,304.5942,2.1466399999999997,0.7047540629467007,10,Gravelly sand
11.208,30.61342,216.143,72.1,0.7060400308100173,306.1342,2.16143,0.7060400308100173,10,Gravelly sand
11.217,30.72242,217.576,72.1,0.7081994191863793,307.2242,2.17576,0.7081994191863792,10,Gravelly sand
11.228,30.73242,219.351,72.1,0.7137446383981475,307.3242,2.19351,0.7137446383981475,10,Gravelly sand
11.239,30.72242,221.719,72.1,0.721684684995518,307.2242,2.21719,0.7216846849955179,10,Gravelly sand
11.249,30.69042,224.013,72.1,0.7299118096135537,306.9042,2.24013,0.7299118096135537,10,Gravelly sand
11.259,30.64042,225.638,72.1,0.7364063547431791,306.4042,2.25638,0.7364063547431792,10,Gravelly sand
11.269,30.623420000000003,227.134,72.1,0.7417003064974453,306.23420000000004,2.27134,0.7417003064974453,10,Gravelly sand
11.279,30.60528,228.956,71.4,0.7480931394844288,306.0528,2.28956,0.7480931394844288,10,Gravelly sand
11.29,30.62016,230.379,70.8,0.7523768654376723,306.2016,2.30379,0.7523768654376723,10,Gravelly sand
11.3,30.63834,231.097,71.7,0.7542738934289521,306.3834,2.31097,0.7542738934289522,10,Gravelly sand
11.309,30.68042,231.495,72.1,0.7545366067348491,306.80420000000004,2.31495,0.7545366067348491,10,Gravelly sand
11.32,30.71728,232.507,71.4,0.7569257434251991,307.1728,2.32507,0.7569257434251991,10,Gravelly sand
11.331,30.74216,233.488,70.8,0.7595042118055464,307.4216,2.33488,0.7595042118055465,10,Gravelly sand
11.341,30.76432,234.767,71.6,0.7631145430810757,307.64320000000004,2.34767,0.7631145430810756,10,Gravelly sand
11.351,30.78642,236.278,72.1,0.7674747502307836,307.8642,2.36278,0.7674747502307836,10,Gravelly sand
11.362,30.84342,237.591,72.1,0.7703134088243133,308.4342,2.37591,0.7703134088243133,10,Gravelly sand
11.371,30.84642,238.564,72.1,0.7733928280818324,308.4642,2.38564,0.7733928280818325,10,Gravelly sand
11.382,30.841420000000003,239.747,72.1,0.7773539610043896,308.41420000000005,2.39747,0.7773539610043895,10,Gravelly sand
11.392,30.80628,240.201,71.4,0.7797143958959016,308.06280000000004,2.4020099999999998,0.7797143958959016,10,Gravelly sand
11.403,30.77116,240.473,70.8,0.7814882506866819,307.7116,2.4047300000000003,0.7814882506866822,10,Gravelly sand
11.412,30.73216,240.123,70.8,0.7813411097690497,307.3216,2.40123,0.7813411097690497,10,Gravelly sand
11.422,30.63816,239.212,70.8,0.7807649023309493,306.3816,2.39212,0.7807649023309493,10,Gravelly sand
11.432,30.51116,238.386,70.8,0.7813075609055834,305.1116,2.38386,0.7813075609055833,10,Gravelly sand
11.442,30.37516,237.33,70.8,0.7813292176897175,303.7516,2.3733,0.7813292176897175,10,Gravelly sand
11.453,30.22916,235.92,70.8,0.7804384905171033,302.2916,2.3592,0.7804384905171033,10,Gravelly sand
11.464,30.14216,234.921,70.8,0.7793767931694344,301.4216,2.34921,0.7793767931694343,10,Gravelly sand
11.473,30.14516,234.546,70.8,0.7780552499970144,301.4516,2.34546,0.7780552499970145,10,Gravelly sand
11.483,30.19916,234.277,70.8,0.7757732334276848,301.9916,2.34277,0.7757732334276847,10,Gravelly sand
11.494,30.36316,233.516,70.8,0.7690767364134695,303.6316,2.33516,0.7690767364134696,10,Gravelly sand
11.505,30.56616,232.277,70.8,0.7599155405847512,305.6616,2.32277,0.7599155405847511,10,Gravelly sand
11.514,30.77916,232.04,70.8,0.7538867207552122,307.7916,2.3204,0.7538867207552121,10,Gravelly sand
11.524,30.99216,231.41,70.8,0.7466727069039395,309.9216,2.3141,0.7466727069039395,10,Gravelly sand
11.535,31.17016,231.436,70.8,0.7424921784167936,311.7016,2.31436,0.7424921784167936,10,Gravelly sand
11.546,31.35116,232.365,70.8,0.7411687478230471,313.5116,2.32365,0.7411687478230472,10,Gravelly sand
11.556,31.50416,233.321,70.8,0.7406037805800885,315.0416,2.33321,0.7406037805800884,10,Gravelly sand
11.567,31.67516,235.192,70.8,0.7425124292979104,316.7516,2.3519200000000002,0.7425124292979105,10,Gravelly sand
11.576,31.89316,237.08,70.8,0.7433568827924232,318.9316,2.3708,0.7433568827924233,10,Gravelly sand
11.587,32.02216,238.662,70.8,0.7453026279301584,320.22159999999997,2.38662,0.7453026279301586,10,Gravelly sand
11.598,32.06916,239.4,70.8,0.7465116018006085,320.6916,2.394,0.7465116018006085,10,Gravelly sand
11.608,32.11315999999999,240.179,70.8,0.7479145621296691,321.13159999999993,2.40179,0.7479145621296691,10,Gravelly sand
11.618,32.188,241.65,70.0,0.7507456194855224,321.88,2.4165,0.7507456194855225,10,Gravelly sand
11.628,32.23704,243.821,70.2,0.7563380508880468,322.3704,2.4382099999999998,0.7563380508880467,10,Gravelly sand
11.639,32.43302,245.177,70.1,0.7559487213956639,324.3302,2.45177,0.7559487213956639,10,Gravelly sand
11.65,32.6459,245.139,69.5,0.7509028698856519,326.45899999999995,2.45139,0.7509028698856519,10,Gravelly sand
11.659,32.86104,244.11,70.2,0.742855369154476,328.6104,2.4411,0.7428553691544759,10,Gravelly sand
11.67,33.06916,242.968,70.8,0.7347268572893899,330.6916,2.42968,0.7347268572893899,10,Gravelly sand
11.68,33.29216,242.83,70.8,0.7293909436936505,332.9216,2.4283,0.7293909436936504,10,Gravelly sand
11.691,33.58416,243.571,70.8,0.7252555966860568,335.84159999999997,2.43571,0.7252555966860568,10,Gravelly sand
11.7,33.83916,244.906,70.8,0.7237354591544235,338.3916,2.4490600000000002,0.7237354591544236,10,Gravelly sand
11.711,34.13816,246.903,70.8,0.7232463612567286,341.3816,2.46903,0.7232463612567286,10,Gravelly sand
11.721,34.445159999999994,248.121,70.8,0.7203363259163262,344.4515999999999,2.48121,0.7203363259163262,10,Gravelly sand
11.732,34.74816,249.013,70.8,0.7166221175452169,347.48159999999996,2.49013,0.7166221175452169,10,Gravelly sand
11.741,35.04016,250.232,70.8,0.7141291592275834,350.40160000000003,2.50232,0.7141291592275835,10,Gravelly sand
11.752,35.37416,253.008,70.8,0.7152339447777701,353.74160000000006,2.53008,0.7152339447777698,10,Gravelly sand
11.762,35.76316,257.038,70.8,0.7187228421649542,357.6316,2.57038,0.7187228421649541,10,Gravelly sand
11.773,36.20616,261.058,70.8,0.721032001184329,362.0616,2.61058,0.7210320011843289,10,Gravelly sand
11.784,36.528000000000006,263.925,70.0,0.7225279237844939,365.2800000000001,2.63925,0.7225279237844939,10,Gravelly sand
11.794,36.8449,266.02,69.5,0.7219995168937898,368.449,2.6601999999999997,0.7219995168937898,10,Gravelly sand
11.804,37.24274,268.678,68.7,0.7214238264961171,372.4274,2.68678,0.7214238264961171,10,Gravelly sand
11.814,37.616620000000005,271.812,68.1,0.7225848574380155,376.16620000000006,2.7181200000000003,0.7225848574380154,10,Gravelly sand
11.825,38.06246,274.056,67.3,0.7200165202144054,380.6246,2.74056,0.7200165202144054,10,Gravelly sand
11.835,38.62136,273.658,66.8,0.708566451310881,386.21360000000004,2.73658,0.7085664513108807,10,Gravelly sand
11.845,39.10636,274.033,66.8,0.7007376805205088,391.0636,2.74033,0.7007376805205087,10,Gravelly sand
11.855,39.37152,285.143,67.6,0.7242367071426249,393.7152,2.8514299999999997,0.7242367071426249,10,Gravelly sand
11.865,39.594620000000006,292.217,68.1,0.7380219837947679,395.9462000000001,2.92217,0.7380219837947679,10,Gravelly sand
11.874,39.95662,288.627,68.1,0.7223508895397057,399.5662,2.88627,0.7223508895397058,10,Gravelly sand
11.885,40.42962,286.189,68.1,0.707869626278951,404.2962,2.8618900000000003,0.707869626278951,10,Gravelly sand
11.894,41.10262,284.412,68.1,0.6919558899165065,411.0262,2.8441199999999998,0.6919558899165065,10,Gravelly sand
11.904,41.62962,278.616,68.1,0.6692734644226874,416.2962,2.7861599999999997,0.6692734644226874,10,Gravelly sand
11.914,41.99862,269.51,68.1,0.641711560998909,419.98620000000005,2.6951,0.641711560998909,10,Gravelly sand
11.924,42.39748,268.709,67.4,0.6337853098816251,423.9748,2.68709,0.6337853098816251,10,Gravelly sand
11.935,42.89204,275.858,65.2,0.6431449751515667,428.92040000000003,2.7585800000000003,0.6431449751515667,10,Gravelly sand
11.945,43.46762,277.16,48.1,0.6376240521105137,434.6762,2.7716000000000003,0.6376240521105135,10,Gravelly sand
11.955,43.78806,276.342,40.3,0.6310898450399491,437.8806,2.76342,0.6310898450399492,10,Gravelly sand
11.966,43.8119,275.443,44.5,0.6286944871142316,438.119,2.7544299999999997,0.6286944871142315,10,Gravelly sand
11.975,44.17508,274.707,45.4,0.6218596548099065,441.7508,2.74707,0.6218596548099063,10,Gravelly sand
11.985,44.1584,274.633,47.0,0.6219269719917387,441.584,2.74633,0.6219269719917389,10,Gravelly sand
11.995,44.31946,266.965,47.3,0.6023651912726373,443.1946,2.66965,0.6023651912726373,0,Unclassified
12.005,44.71064,262.939,48.2,0.5880904411120038,447.1064,2.6293900000000003,0.5880904411120038,0,Unclassified
12.016,45.01588,266.308,49.4,0.5915867911501451,450.15880000000004,2.66308,0.5915867911501451,0,Unclassified
12.026,44.89236,274.471,51.8,0.6113980196184831,448.92359999999996,2.74471,0.6113980196184831,0,Unclassified
12.036,44.23288,288.637,49.4,0.6525394683773699,442.3288,2.88637,0.65253946837737,10,Gravelly sand
12.046,43.3923,294.91,51.5,0.6796367097388247,433.923,2.9491,0.6796367097388246,10,Gravelly sand
12.088,39.66766,281.906,73.3,0.7106695983579572,396.6766,2.81906,0.7106695983579571,10,Gravelly sand
12.095,39.202200000000005,286.392,71.0,0.7305508364326492,392.02200000000005,2.86392,0.7305508364326491,10,Gravelly sand
12.102,38.937360000000005,294.811,71.8,0.7571417271227425,389.37360000000007,2.94811,0.7571417271227426,10,Gravelly sand
12.11,38.5976,302.085,73.0,0.7826522892615085,385.976,3.02085,0.7826522892615085,10,Gravelly sand
12.119,38.13906,305.355,70.3,0.8006358835272817,381.3906,3.05355,0.8006358835272814,10,Gravelly sand
12.129,38.14398,316.264,69.9,0.8291321461473082,381.4398,3.16264,0.8291321461473082,10,Gravelly sand
12.138,37.627,324.253,70.0,0.8617561857177026,376.27000000000004,3.24253,0.8617561857177026,10,Gravelly sand
12.148,37.58974,335.33,68.7,0.8920785299392867,375.8974,3.3533,0.8920785299392865,10,Gravelly sand
12.158,37.344620000000006,346.663,68.1,0.9282809679145216,373.4462000000001,3.4666300000000003,0.9282809679145213,10,Gravelly sand
12.167,37.29462,356.033,68.1,0.9546497591341592,372.94620000000003,3.56033,0.9546497591341592,10,Gravelly sand
12.176,37.26478,350.624,68.9,0.940899154644144,372.6478,3.50624,0.9408991546441439,10,Gravelly sand
12.186,37.22606,346.743,70.3,0.9314523213039466,372.26059999999995,3.46743,0.9314523213039468,10,Gravelly sand
12.196,37.35216,348.808,70.8,0.933836222590608,373.5216,3.48808,0.933836222590608,10,Gravelly sand
12.205,36.97652,352.961,72.6,0.9545544037134917,369.7652,3.52961,0.9545544037134917,10,Gravelly sand
12.214,36.86422,358.509,71.1,0.9725120998084322,368.6422,3.58509,0.9725120998084322,10,Gravelly sand
12.224,36.90136,366.742,66.8,0.9938441293220632,369.0136,3.6674200000000003,0.9938441293220631,10,Gravelly sand
12.233,36.60546,369.515,62.3,1.0094532345721103,366.0546,3.69515,1.0094532345721103,10,Gravelly sand
12.243,36.209340000000005,372.449,61.7,1.0285992509115052,362.09340000000003,3.7244900000000003,1.0285992509115052,10,Gravelly sand
12.253,35.9344,366.117,62.0,1.0188482345607552,359.34399999999994,3.6611700000000003,1.0188482345607552,10,Gravelly sand
12.263,35.706140000000005,362.132,60.7,1.014200918945593,357.06140000000005,3.62132,1.014200918945593,10,Gravelly sand
12.273,35.53984,358.339,59.2,1.0082740946498354,355.3984,3.58339,1.0082740946498354,10,Gravelly sand
12.282,35.45076,363.845,58.8,1.0263390686123512,354.5076,3.63845,1.0263390686123512,10,Gravelly sand
12.291,35.62176,366.818,58.8,1.0297582152032914,356.2176,3.66818,1.0297582152032916,10,Gravelly sand
12.301,35.82276,361.943,58.8,1.0103716184905909,358.22760000000005,3.61943,1.0103716184905907,10,Gravelly sand
12.311,36.03976,357.694,58.8,0.9924982852272048,360.3976,3.57694,0.9924982852272045,10,Gravelly sand
12.32,36.388760000000005,357.692,58.8,0.982973863357806,363.8876,3.57692,0.9829738633578061,10,Gravelly sand
12.33,36.74058,358.253,57.9,0.9750880361714483,367.4058,3.5825299999999998,0.9750880361714485,10,Gravelly sand
12.338,37.0175,358.392,57.5,0.9681691092051056,370.17499999999995,3.58392,0.9681691092051059,10,Gravelly sand
12.347,37.1865,358.65,57.5,0.9644629099269898,371.865,3.5864999999999996,0.9644629099269895,10,Gravelly sand
12.357,37.33432,360.367,56.6,0.9652432400000858,373.34319999999997,3.60367,0.9652432400000858,10,Gravelly sand
12.367,37.44306,361.52,55.3,0.9655193779568229,374.4306,3.6151999999999997,0.9655193779568229,10,Gravelly sand
12.377,37.49778,361.583,53.9,0.9642784186157156,374.9778,3.6158300000000003,0.9642784186157155,10,Gravelly sand
12.386,37.55652,362.671,52.6,0.965667213043168,375.5652,3.62671,0.965667213043168,10,Gravelly sand
12.395,37.66826,363.697,51.3,0.9655264140154072,376.6826,3.63697,0.9655264140154071,10,Gravelly sand
12.405,37.705,364.069,50.0,0.9655722052778146,377.04999999999995,3.64069,0.9655722052778148,10,Gravelly sand
12.415,37.6107,362.131,48.5,0.9628403619182836,376.107,3.62131,0.9628403619182837,10,Gravelly sand
12.424,37.53562,361.362,48.1,0.9627175466929812,375.3562,3.61362,0.9627175466929813,10,Gravelly sand
12.434,37.36778,361.25,48.9,0.9667419365025164,373.67780000000005,3.6125,0.9667419365025162,10,Gravelly sand
12.444,37.11488,360.767,49.4,0.9720279305766312,371.1488,3.60767,0.9720279305766313,10,Gravelly sand
12.454,36.93506,360.143,50.3,0.9750708405509562,369.3506,3.6014299999999997,0.9750708405509562,10,Gravelly sand
12.463,36.69032,359.55,51.6,0.9799587466121856,366.90319999999997,3.5955,0.9799587466121855,10,Gravelly sand
12.473,36.43958,358.497,52.9,0.9838121076038746,364.3958,3.58497,0.9838121076038746,10,Gravelly sand
12.483,36.16768,355.626,53.4,0.9832701461636466,361.67679999999996,3.55626,0.9832701461636468,10,Gravelly sand
12.492,35.87386,352.64,54.3,0.9829998779055278,358.7386,3.5263999999999998,0.9829998779055278,10,Gravelly sand
12.501,35.60912,350.28,55.6,0.9836805851983988,356.09119999999996,3.5027999999999997,0.9836805851983985,10,Gravelly sand
12.511,35.260220000000004,348.462,56.1,0.988258156075033,352.60220000000004,3.48462,0.988258156075033,10,Gravelly sand
12.521,34.9134,346.529,57.0,0.9925386814231784,349.134,3.46529,0.9925386814231784,10,Gravelly sand
12.53,34.4255,344.431,57.5,1.000511248928846,344.255,3.4443099999999998,1.0005112489288461,10,Gravelly sand
12.54,33.91866,342.047,58.3,1.0084331161667357,339.1866,3.4204700000000003,1.0084331161667355,10,Gravelly sand
12.55,33.44592,339.88,59.6,1.0162076570176573,334.4592,3.3988,1.0162076570176573,10,Gravelly sand
12.56,32.91102,334.587,60.1,1.0166412344558144,329.1102,3.3458699999999997,1.0166412344558144,10,Gravelly sand
12.57,32.44318,330.058,60.9,1.017341703248572,324.43179999999995,3.30058,1.0173417032485719,10,Gravelly sand
12.58,32.0373,323.425,61.5,1.0095263957949014,320.37300000000005,3.2342500000000003,1.0095263957949014,10,Gravelly sand
12.59,31.64346,317.587,62.3,1.00364182677874,316.4346,3.1758699999999997,1.0036418267787404,10,Gravelly sand
12.6,31.32456,313.169,62.8,0.999755463444658,313.2456,3.13169,0.999755463444658,10,Gravelly sand
12.609,31.071720000000003,309.752,63.6,0.9968936383309324,310.71720000000005,3.0975200000000003,0.9968936383309323,10,Gravelly sand
12.619,30.84698,307.324,64.9,0.9962855358936272,308.46979999999996,3.07324,0.9962855358936274,10,Gravelly sand
12.629,30.7261,306.213,65.5,0.9965892189376456,307.26099999999997,3.0621300000000002,0.996589218937646,10,Gravelly sand
12.639,30.70826,304.579,66.3,0.9918471447095992,307.0826,3.04579,0.9918471447095993,10,Gravelly sand
12.649,30.67436,300.948,66.8,0.981106044266286,306.7436,3.00948,0.9811060442662861,10,Gravelly sand
12.658,30.75836,297.897,66.8,0.9685074236727836,307.5836,2.97897,0.9685074236727835,10,Gravelly sand
12.668,30.80036,293.192,66.8,0.9519109516901753,308.0036,2.93192,0.951910951690175,10,Gravelly sand
12.678,30.988200000000003,289.94,66.0,0.9356464718828456,309.882,2.8994,0.9356464718828457,10,Gravelly sand
12.688,31.21094,287.512,64.7,0.9211898135717796,312.1094,2.87512,0.9211898135717796,10,Gravelly sand
12.698,31.45294,288.753,59.7,0.9180477246324192,314.5294,2.88753,0.9180477246324191,10,Gravelly sand
12.707,31.66636,290.981,51.8,0.918896267205956,316.66360000000003,2.90981,0.918896267205956,10,Gravelly sand
12.717,31.82316,293.716,40.8,0.9229630244136662,318.2316,2.93716,0.922963024413666,10,Gravelly sand
12.728,31.92022,298.037,21.1,0.9336934394562442,319.2022,2.9803699999999997,0.9336934394562444,10,Gravelly sand
12.738,31.99738,302.009,-3.1,0.9438554031611338,319.9738,3.02009,0.9438554031611338,10,Gravelly sand
12.747,32.04794,304.518,-20.3,0.9501952387579355,320.47939999999994,3.0451799999999998,0.9501952387579359,10,Gravelly sand
12.757,32.05022,306.744,-33.9,0.9570729935707148,320.5022,3.0674400000000004,0.9570729935707151,10,Gravelly sand
12.767,32.02296,307.894,-45.2,0.9614788888972162,320.2296,3.0789400000000002,0.9614788888972162,10,Gravelly sand
12.776,31.91564,309.243,-51.8,0.968938739752673,319.1564,3.09243,0.968938739752673,10,Gravelly sand
12.786,31.81148,311.078,-52.6,0.977879683686518,318.1148,3.1107799999999997,0.977879683686518,10,Gravelly sand
12.796,31.71494,313.037,-50.3,0.9870332404853988,317.1494,3.1303699999999997,0.9870332404853988,10,Gravelly sand
12.805,31.6764,314.558,-48.0,0.9930358247780682,316.764,3.14558,0.9930358247780682,10,Gravelly sand
12.816,31.69894,313.325,-45.3,0.9884399919997324,316.9894,3.13325,0.9884399919997325,10,Gravelly sand
12.827,31.7165,310.481,-42.5,0.97892579572147,317.165,3.10481,0.9789257957214699,10,Gravelly sand
12.837,31.73008,307.662,-39.6,0.9696225159218004,317.3008,3.0766199999999997,0.9696225159218003,10,Gravelly sand
12.846,31.77758,305.738,-37.1,0.9621185754233016,317.7758,3.05738,0.9621185754233017,10,Gravelly sand
12.856,31.9361,306.018,-34.5,0.95821969495336,319.361,3.06018,0.95821969495336,10,Gravelly sand
12.866,32.14946,307.106,-32.7,0.955244660407982,321.4946,3.07106,0.9552446604079821,10,Gravelly sand
12.877,32.4299,307.719,-30.5,0.948874341271481,324.29900000000004,3.07719,0.9488743412714807,10,Gravelly sand
12.887,32.78448,308.539,-27.6,0.9411129900489498,327.8448,3.08539,0.94111299004895,10,Gravelly sand
12.896,33.12698,309.158,-25.1,0.9332513860303596,331.26980000000003,3.09158,0.9332513860303595,10,Gravelly sand
12.906,33.48134,310.196,-23.3,0.926474268951004,334.8134,3.10196,0.9264742689510037,10,Gravelly sand
12.917,33.815780000000004,312.208,-21.1,0.9232612703300056,338.15780000000007,3.1220800000000004,0.9232612703300056,10,Gravelly sand
12.927,34.16516,314.051,-19.2,0.919214193640539,341.65160000000003,3.14051,0.919214193640539,10,Gravelly sand
12.937,34.42758,317.132,-17.1,0.9211568167149708,344.2758,3.17132,0.9211568167149711,10,Gravelly sand
12.947,34.56512,320.159,-14.4,0.9262487733298772,345.6512,3.20159,0.9262487733298771,10,Gravelly sand
12.957,34.65448,322.27,-12.6,0.929951913865105,346.5448,3.2226999999999997,0.9299519138651048,10,Gravelly sand
12.967,34.73592,324.815,-10.4,0.935098307458101,347.3592,3.24815,0.935098307458101,10,Gravelly sand
12.977,34.80828,327.599,-8.6,0.9411525073919192,348.0828,3.2759899999999997,0.9411525073919192,10,Gravelly sand
12.988,34.87872,331.163,-6.4,0.9494700493596094,348.7872,3.31163,0.9494700493596097,10,Gravelly sand
12.998,34.9281,333.26,-4.5,0.9541314872552472,349.281,3.3326,0.9541314872552472,10,Gravelly sand
13.008,34.98556,334.067,-2.2,0.9548710953890692,349.8556,3.3406700000000003,0.9548710953890692,10,Gravelly sand
13.017,35.040879999999994,334.202,-0.6,0.9537488784528244,350.4087999999999,3.3420199999999998,0.9537488784528243,10,Gravelly sand
13.028,35.0553,334.464,1.5,0.9541039443393722,350.553,3.34464,0.9541039443393724,10,Gravelly sand
13.039,35.0587,334.895,3.5,0.9552407818886608,350.587,3.34895,0.955240781888661,10,Gravelly sand
13.049,35.03398,333.854,4.9,0.9529433995224064,350.33979999999997,3.33854,0.9529433995224067,10,Gravelly sand
13.058,34.99936,332.754,6.8,0.9507430993023874,349.9936,3.3275400000000004,0.9507430993023874,10,Gravelly sand
13.069,34.853759999999994,332.276,8.8,0.9533433408619332,348.53759999999994,3.32276,0.9533433408619331,10,Gravelly sand
13.079,34.693160000000006,331.134,10.8,0.9544647994013804,346.93160000000006,3.31134,0.9544647994013803,10,Gravelly sand
13.09,34.525580000000005,330.108,12.9,0.9561258637798408,345.2558,3.3010800000000002,0.9561258637798409,10,Gravelly sand
13.099,34.31782,329.942,14.1,0.9614305337576804,343.17819999999995,3.29942,0.9614305337576805,10,Gravelly sand
13.11,34.09310000000001,328.858,15.5,0.9645881424687104,340.93100000000004,3.28858,0.9645881424687105,10,Gravelly sand
13.12,33.93436,327.866,16.8,0.966177054761015,339.3436,3.27866,0.9661770547610151,10,Gravelly sand
13.131,33.830839999999995,326.911,19.2,0.9663106207235768,338.30839999999995,3.26911,0.9663106207235767,10,Gravelly sand
13.14,33.81216,326.193,20.8,0.9647209761222,338.1216,3.26193,0.9647209761221999,10,Gravelly sand
13.151,33.908440000000006,324.808,22.2,0.957897207892784,339.0844000000001,3.24808,0.957897207892784,10,Gravelly sand
13.161,34.094680000000004,324.417,23.4,0.9515179494278873,340.94680000000005,3.2441699999999996,0.951517949427887,10,Gravelly sand
13.172,34.335159999999995,325.002,25.8,0.9465574064603166,343.35159999999996,3.25002,0.9465574064603166,10,Gravelly sand
13.181,34.625499999999995,325.549,27.5,0.9402001415142022,346.25499999999994,3.25549,0.9402001415142022,10,Gravelly sand
13.191,34.87778,327.324,28.9,0.938488630870428,348.7778,3.27324,0.9384886308704281,10,Gravelly sand
13.201,35.07918,329.753,30.9,0.9400248238413782,350.7918,3.29753,0.9400248238413782,10,Gravelly sand
13.212,35.18342,332.719,32.1,0.9456698638165364,351.8342,3.32719,0.9456698638165362,10,Gravelly sand
13.221,35.21256,335.661,32.8,0.9532422521963752,352.1256,3.35661,0.9532422521963753,10,Gravelly sand
13.232,35.18584,338.03,34.2,0.9606989629919308,351.85839999999996,3.3802999999999996,0.9606989629919309,10,Gravelly sand
13.242,35.0571,339.005,35.5,0.967008109626866,350.57099999999997,3.39005,0.967008109626866,10,Gravelly sand
13.253,34.8574,340.15,37.0,0.9758329651666504,348.57399999999996,3.4015,0.9758329651666505,10,Gravelly sand
13.262,34.634620000000005,340.533,38.1,0.9832156379945846,346.34620000000007,3.40533,0.9832156379945846,10,Gravelly sand
13.273,34.426739999999995,340.543,38.7,0.9891816651823556,344.26739999999995,3.40543,0.9891816651823555,10,Gravelly sand
13.284,34.2489,340.811,39.5,0.9951005725731336,342.489,3.4081099999999998,0.9951005725731337,10,Gravelly sand
13.294,34.0852,341.076,41.0,1.000657176721862,340.852,3.4107600000000002,1.000657176721862,10,Gravelly sand
13.303,33.92042,340.691,42.1,1.0043832004438624,339.2042,3.40691,1.0043832004438624,10,Gravelly sand
13.314,33.85372,339.879,43.6,1.0039635230633444,338.53720000000004,3.39879,1.0039635230633441,10,Gravelly sand
